VMMS EWO KPI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Site;EWO WO Object Id;EWO WO Object Description;EWO WO Machine Class PM;EWO WO Machine Class AM;EWO WO AM Step;EWO WO OP System;EWO WO PM Step;EWO WO RP Capacity;EWO WO RP Competence;EWO WO RP Cond Wear;EWO WO RP Method;EWO WO RP Quality;EWO WO RP Spare Part;EWO WO RP EEM Sum;EWO WO Repl Policy;EWO WO RP Phase;EWO WO RP Status;EWO WO Object Manufacturer No;EWO WO Object Manufacturer Name;EWO WO Object Cost Center;EWO WO Object Belongs to Obejct Id;040-PRODAREA;050-PRODLINE;070-STATION;EWO WO No;EWO WO Directive;EWO WO Maint Org;EWO WO Break Down Date;EWO WO OP Arrives;EWO WO Reg Date;EWO WO Reg Date YYYYMM;EWO WO Reported By;EWO WO Actual Start Date;EWO WO Actual Finish Date (Error proofing finished);EWO WO Production Restart;EWO WO Executed by;EWO WO Work Done;EWO WO Work Details;EWO WO Status;EWO WO Executed by Maint Org;EWO WO SAF ENV PD QC IT;EWO WO External Number;EWO WO Comments;Root Cause;Root Cause Description;Root Cause Group;CD Root Cause Group;Root Cause Found;Root Cause WO No;Root Cause WO Object Id;Root Cause WO Object Name;Root Cause WO Object Manufacturer No;Root Cause WO Object Manufacturer Name;Root Cause WO 090-UNIT Object Id;Root Cause WO 090-UNIT Object Name;Root Cause WO Maint Org;Root Cause WO Executed by;Root Cause WO Executed by Maint Org;Root Cause WO Directive;Root Cause WO Reg Date;Root Cause WO Actual Start Date  (Spare part available at machine);Root Cause WO Actual Finish Date (Maint Done with Repair);Route Cause WO Work Done;Route Cause WO Work Details;Route Cause WO Status;Root Cause WO Real Finish Date YYYYMM;Route Cause WO SAF ENV PD QC IT;Route Cause WO External Number;Route Cause WO Comments;Kaizen Type;Kaizen WO NO;Kaizen WO Object Id;Kaizen WO Object Name;Kaizen WO Directive;Kaizen WO Maint Org;Kaizen WO Executed by;Kaizen WO Executed by Maint Org;Kaizen WO Reg Date;Kaizen WO Actual Start Date;Kaizen WO Actual Finish Date;Kaizen WO Real Finish Date YYYYMM;Kaizen WO Work Done;Kaizen WO Work Details;Kaizen WO Status;Kaizen WO SAF ENV PD QC IT;Kaizen WO External Number;Kaizen WO Comments;EWO WO Total Actual Cost;EWO WO Other Total Actual Cost;Root Cause WO Total Actual Cost;Root Cause WO Other Total Actual Cost;Kaizen WO Total Actual Cost;Kaizen WO Other Total Actual Cost;EWO WO Inventory Sparepart;Root Cause WO Inventory Sparepart;KAIZEN WO Inventory Sparepart;EWO WO Purchase Sparepart;Root Cause WO Purchase Sparepart;KAIZEN WO PurchaseSparepart;DTM (Hours between EWO WO Reg Date and Root Cause Real Finish);WTM  (Hours between EWO WO Reg Date and Real Start);TTR (Hours between EWO WO Real Start and Route Cause WO Real Finish);TST (Hours between EWO WO Real Start and Real Finish);WTSP (Hours between EWO WO Real Finish and Route Cause WO Real Start);RT (Hours between Root Cause WO Real Start and Real Finish);DT (Hours between EWO WO Break Down and Restart);DTOP (Hours between EWO WO Break Down and EWO WO Reg Date +  Root Cause WO Real Finish and EWO WO Restart);WTOP  (Hours between EWO WO Break Down and OP Arrives);RTOP  (Hours between EWO OP Arrives and Reg Date);TSU (Hours between Root Cause WO Real Finish and Restart)
KOP;8530778;HESSAPP SVARV DVT350 LM30;AA;;;Siemens 840D PL;3;;;1;;;1;2;;;;58;Hessap;7731;LM30;MA-MJUK;LM30;;40808921;riktning revolver;MEK-A;2023-02-07  23,00,00;2023-02-07  23,00,00;2023-02-07  23,08,51;202302;A275279;2023-02-07  23,20,00;2023-02-07  23,50,00;2023-02-08  00,45,54;A381113;;Riktning vänster revolver;WORKDONE;MEK;;a1;;141;Human Error Operator (Wear out);Human Error Operator;Human error operator;YES;40808945;8530778-C0049;Revolver tempo 1, Tillv, Hessapp;;;8530778-U04;Revolver (Kanal 1);MEK-A;KK04619;MEK;Rikning vänster revolver;2023-02-08  00,45,21;2023-02-07  23,50,00;2023-02-08  00,41,35;Rikning vänster revolver;Rikning vänster revolver skiva, pekriktning 0200 mm på 200 mm, riktade in till 0,002 mm på 200 mm....Axelsson, Elvis;WORKDONE;202302;;;;STD-KAIZEN;40808946;8530778-C0049;Revolver tempo 1, Tillv, Hessapp;Herca;AM;A315794;AM;2023-02-08  00,48,23;2023-02-08  14,15,29;2023-03-28  12,49,37;202303;;;WORKDONE;PD;H2023-03-28T08_36_18;;2626,4;;0;;0;;;;;;;;1,55;0,19;1,36;0,5;0;0,86;1,77;0,22;0;0,15;0,07
KOP;8527199;EMAG AXELSVARV VTC 250 DUO LM08;AA;;;Siemens 840D PL;1;2;;1;1;1;;5;;;;33;Emag;7731;LM08;MA-MJUK;LM08;;40809286;Givare inbana strular;EL-A;2023-02-08  10,40,00;2023-02-08  10,40,00;2023-02-08  10,41,20;202302;A049791;2023-02-08  11,04,20;2023-02-08  11,15,00;2023-02-08  13,20,00;A314677;Felsökning;Sändaren träffade inte mottagaren. Blir väldigt svårt varje gång att ställa in.;WORKDONE;EL-A;;a1;;130;Failure to Restore or Eliminate Deterioration (Wear out);Professional Maintenance;Failure to restore or eliminate wear;YES;40809428;8527199-C1181;SR45.0, Fotocell, Avlämningsplats tomt;;;8527199-U17;INBANA;EL-A;A314677;EL-A;Bytt till annan fotocell;2023-02-08  13,20,50;2023-02-08  11,45,00;2023-02-08  13,10,00;Bytt till en direktavkännande fotocell;;WORKDONE;202302;;;;STD-KAIZEN;40809436;8527199-C1181;SR45.0, Fotocell, Avlämningsplats tomt;Byggt om till annan typ av fotocell;EL-A;A314677;EL-A;2023-02-08  13,25,11;2023-02-08  13,34,06;2023-02-08  13,34,06;202302;Byggt om till annan typ av fotocell;;WORKDONE;;B1;;2814;;93,26;;0;;;Yes;;;;;2,48;0,38;2,09;0,18;0,5;1,42;2,67;0,19;0;0,02;0,17
KOP;8530778;HESSAPP SVARV DVT350 LM30;AA;;;Siemens 840D PL;3;;;1;;;1;2;;;;58;Hessap;7731;LM30;MA-MJUK;LM30;;40809827;spolrör;MEK-A;2023-02-09  02,00,00;2023-02-09  02,00,00;2023-02-09  02,02,39;202302;A275279;2023-02-09  02,30,39;2023-02-09  03,10,40;2023-02-09  03,55,40;KK04619;;Skjärring klämde inte när man drar åt muttern på spolröret....Axelsson, Elvis;WORKDONE;MEK;;a1;;350;Design Weakness (Strength);Design weakness;Design weakness;YES;40809878;8530778-C0204;Rör/renspolning/chuck;;;8530778-U08;C2-detaljspindel (Kanal 2);MEK-A;KK04619;MEK;Skjärring klämmer ej vid åtdragning av rör;2023-02-09  04,53,21;2023-02-09  03,10,40;2023-02-09  03,45,40;;"Skjärring klämde inte när man drar åt muttern på spolröret.
Röret var för långt efter skjärring, tog bort lite med rondell av röret efter skjärringen så mutter klämmer skjärringen bättre i konan...Axelsson, Elvis";WORKDONE;202302;;;;STD-KAIZEN;40809882;8530778-C0204;Rör/renspolning/chuck;Kapa av rör;UH-TEK-A;KK04619;MEK;2023-02-09  05,01,12;2023-02-21  10,19,27;2023-02-21  10,19,27;202302;För dåligt åtdraget vid tillverkning av spolröret.;"För dåligt åtdraget vid tillverkning av spolröret.
Tekniker får ändra komponet på objekt id från blåsrör till spolrör, vet ej hur man gör eller om jag kan göra det? Axelsson";WORKDONE;;;;1876;;0;;0;;;;;;;;1,72;0,47;1,25;0,67;0;0,58;1,93;0,21;0;0,04;0,17
KOP;8527199;EMAG AXELSVARV VTC 250 DUO LM08;AA;;;Siemens 840D PL;1;2;;1;1;1;;5;;;;33;Emag;7731;LM08;MA-MJUK;LM08;;40809856;Laddluckan har lossnat från sitt fästet på utbanan, igen.;MEK-A;2023-02-09  03,45,00;2023-02-09  03,47,00;2023-02-09  03,56,19;202302;A049791;2023-02-09  06,05,13;2023-02-09  06,08,13;2023-02-09  07,48,45;KKC0017;Felsök;;WORKDONE;MEK;;a1;;130;Failure to Restore or Eliminate Deterioration (Wear out);Professional Maintenance;Failure to restore or eliminate wear;YES;40810137;8527199-C1176;Utladdning dörr höger sida;;;8527199-U26;LUCKOR / SKYDD;MEK-A;KKC0017;MEK;Pusslat ihop;2023-02-09  12,28,33;2023-02-09  06,08,13;2023-02-09  07,45,45;;Skruvat ihop lucka och fäste povisoriskt så gått det går;WORKDONE;202302;;;;STD-KAIZEN;40810150;8527199-C1176;Utladdning dörr höger sida;Byte av lucka;UH-TEK-A;;;2023-02-09  12,40,59;2023-02-09  15,11,10;;;;;STARTED;;B1;;938;;0;;2572,5;;;;;;;Yes;3,82;2,15;1,68;0,05;0;1,63;4,06;0,24;0,03;0,16;0,05
KOP;8530778;HESSAPP SVARV DVT350 LM30;AA;;;Siemens 840D PL;3;;;1;;;1;2;;;;58;Hessap;7731;LM30;MA-MJUK;LM30;;40810587;felmeddelanden;MEK-A;2023-02-09  22,37,10;2023-02-09  22,42,10;2023-02-09  22,45,10;202302;A416668;2023-02-09  23,21,17;2023-02-10  00,30,51;2023-02-11  17,30,00;KK04619;;"Filter hållare sprucken till hydraulik aggregatet....Axelsson, Elvis

Lämnat in filterhållaren på svets, de ska prova att laga den. Peter & Grönkvist
Monterade dit filterhållaren men svetsen höll inte, hållaren har spruckit mer risk för att hela botten lossnar. Peter

Lång leveranstid på en ny. Filterhållaren lämnad till verktyg. De tillverkar en ny. Beräknas vara färdig under dagen 11/2. /Heidi

Har moterat nya hållaren,Ingen op på plats så vi kunde ej prova om det är tätt.
 op får ringa till UH natt när de ska prova. 12/2 Peter & Grönkvist.";WORKDONE;MEK;;a1;;130;Failure to Restore or Eliminate Deterioration (Wear out);Professional Maintenance;Failure to restore or eliminate wear;YES;40810656;8530778-C0065;Filter, Modell, FLN BN/HC 160 D E 6 LZ 1.X/DB, Tillv, Hydac;;;8530778-U14;Hydraulik;MEK-A;A324008;MEK-A;Filterhållare sprucken till hydraulik aggregatet;2023-02-10  01,56,00;2023-02-11  16,00,00;2023-02-11  17,00,00;Filter hållare sprucken till hydraulik aggregatet.;"Filter hållare sprucken till hydraulik aggregatet. Kollade på förrådet men hade inge, kollade på  AX 51 på T-1 om vi hade filterhållare på dom maskinerna som passade men fanns bara med fin gänga.
Måster beställas ny filterhållare. Filterhållare står ute vid maskin/hydraul aggregatet, låste maskin med OP låset och nyckeln ligger måmät fixtur/bänken vid HESSAPP.
Spickan var precis där det är instansade bokstäver, kanske blivit svagheter av det??...Axelsson, Elvis

Lämnat in filterhållaren på svets, de ska prova att laga den. Peter & Grönkvist
Monterade dit filterhållaren men svetsen höll inte, hållaren har spruckit mer risk för att hela botten lossnar. Peter
Tekniker letar efter reservdelar.

Verklig prod återstart, 2023-02-12 23,30,00. Ingen op förrän södag kväll 23,00. /Heidi";WORKDONE;202302;;;;STD-KAIZEN;40810658;8530778-C0065;Filter, Modell, FLN BN/HC 160 D E 6 LZ 1.X/DB, Tillv, Hydac;BYTES PÅ TID;UH-TEK-A;A079291;UH-ING-A;2023-02-10  02,04,25;2023-02-20  15,50,38;2023-02-20  15,50,38;202302;;Skapat FU bytes var 10,e år;WORKDONE;;B1;;11725;;0;;0;;;;;;;;42,25;0,6;41,65;1,16;39,49;1;42,88;0,63;0,08;0,05;0,5
KOP;8531029;MAZAK Multiplex-6300Y AV10;A;;;;2;;1;;;;;1;;;;89;Mazak;7761;AV10;PT-MJUK;AV10;;40810595;Felfunktion givare nr2;EL-A;2023-02-09  23,00,00;2023-02-09  23,05,00;2023-02-09  23,07,45;202302;A260173;2023-02-09  23,30,00;2023-02-10  01,00,00;2023-02-10  01,15,00;KK02067;;Larm 291 pekar på givarna till mellanluckan mellan spindel 1 och 2. Hittade detta fel via plc utskrift;WORKDONE;EL;;a1;;70;Root Cause Not Found;Root cause not found;Interruption in production due to equipment failure or breakdown;;40810746;8531029-C0012;Mellandörr, Tillv, Mazak;89;Mazak;8531029-U12;Maskin Dörrar, mellan dörr, Luckor;EL-A;KK02067;EL;Motionerade luckan fram och tillbaka några gånger;2023-02-10  05,03,03;2023-02-10  01,00,00;2023-02-10  01,15,00;;Körde luckan några gånger fram och tillbaka. Efter det funkade det som det skulle. Felet kom inte tillbaka;WORKDONE;202302;;;;STD-KAIZEN;40810753;8531029-C0012;Mellandörr, Tillv, Mazak;Vidare felsökning vid återkommande fel.;UH-TEK-A;KK02067;EL;2023-02-10  05,07,17;2023-02-10  05,07,32;2023-02-10  05,10,13;202302;;;WORKDONE;;;;2814;;0;;0;;;;;;;;2,12;0,37;1,75;1,5;0;0,25;2,25;0,13;0,08;0,05;0
KOP;8545375;Emag VTC250, LM15;AA;;;Siemens 840D SL;2;2;;;1;1;;4;;;;33;Emag;7731;LM15;MA-MJUK;LM15;;40810872;Larmar för Spåntransportör, VARVTALSVAKT EJ PÅVERKAD;EL-A;2023-02-10  09,08,34;2023-02-10  09,10,34;2023-02-10  09,11,34;202302;A049791;2023-02-10  10,08,33;2023-02-10  10,15,33;2023-02-10  10,21,33;A257549;;justerat givare till varvtalsavkänning -W40.;WORKDONE;EL-A;;a1;;70;Root Cause Not Found;Root cause not found;Interruption in production due to equipment failure or breakdown;;40811048;8545375-C1461;Givare till varvtalsavkänning;;;8545375-U23;Spåntransportör, tank;EL-A;A257549;EL-A;justera givare;2023-02-10  13,02,01;2023-02-10  10,15,33;2023-02-10  10,20,33;;justerat givaren.;WORKDONE;202302;;;;STD-KAIZEN;40811063;8545375-C1461;Givare till varvtalsavkänning;rotorsaksanalys;UH-TEK-A;;;2023-02-10  13,12,33;;;;;"Förslag, Se över om vi kan fästa givaren bättre på ett kortstopp.
(Vet inte hur det ser ut idag). / Emil";WORKREQUEST;;;;469;;0;;;;;;;;;;1,15;0,95;0,2;0,12;0;0,08;1,22;0,07;0,03;0,02;0,02
KOP;8546713;Karl Klink driftmaskin, LM11;AA;;;Siemens 840D SL;3;;1;;;;;1;;;;70;Karl-Klink;7731;LM11;MA-MJUK;LM11;;40810874;Detalj fastna;MEK-A;2023-02-10  09,10,46;2023-02-10  09,11,46;2023-02-10  09,13,46;202302;A298998;2023-02-10  09,21,39;2023-02-10  09,30,00;2023-02-10  10,01,00;KK02733;;;WORKDONE;MEK-A;;a1;;241;Human Error Operator (Overload);Human Error Operator;Human error operator;YES;40811080;8546713;Karl Klink driftmaskin, LM11;70;Karl-Klink;;;MEK-A;KK02733;MEK-A;låssat detalj från drift;2023-02-10  13,19,38;2023-02-10  09,30,00;2023-02-10  10,00,00;;;WORKDONE;202302;;;;STD-KAIZEN;40811083;8546713;Karl Klink driftmaskin, LM11;herca svarvning;AM;A315794;AM;2023-02-10  13,22,17;2023-02-10  17,50,48;;;;;STARTED;;;;938;;0;;0;;;;;;;;0,77;0,13;0,64;0,14;0;0,5;0,84;0,07;0,02;0,03;0,02
KOP;8527451;JUNKER SLIPMASKIN FÖR AXLAR LM41;AA;;;Siemens 840D PL;3;;1;1;;;1;3;;;;67;Junker;7772;LM41;MA/PT-HÅRT;LM41;;40811051;Maximal kylmedelsgenomströmning överskriden;MEK-A;2023-02-10  12,30,00;2023-02-10  12,55,00;2023-02-10  12,59,30;202302;KK04745;2023-02-10  13,58,02;2023-02-10  15,00,00;2023-02-10  19,30,00;KK63213;;Pulserar i spolningen. Verkar som att det strular med ventilernam på baksidan som vi brukar byta. Maskinen går för tillfället;WORKDONE;MEK-A;;a1;;130;Failure to Restore or Eliminate Deterioration (Wear out);Professional Maintenance;Failure to restore or eliminate wear;YES;40811334;8527451-C0006;Kupoltryckreducerventil, Modell, DDM0051D02A01V, Tillv, Lanny GmbH;;;8527451-U14;Kylmedelsanläggning;MEK-A;KK03047;MEK-A;byta ventiler;2023-02-10  19,01,44;2023-02-10  15,20,00;2023-02-10  19,10,00;;"bytt ventiler. op få provköra.  kollat med op som är nöjd. rören är tysta och lugna.

//thomsen";WORKDONE;202302;;;;STD-KAIZEN;40812000;8527451;JUNKER SLIPMASKIN FÖR AXLAR LM41;se över intervall;UH-TEK-A;KK01587;UH-TEK-A;2023-02-13  06,43,41;2023-02-14  13,02,45;2023-02-14  13,03,14;202302;;Rond finns på ventilbyt;WORKDONE;;B1;;90065,6;;0;;0;;Yes;;;;;;6,18;0,98;5,2;1,03;0,33;3,83;7;0,82;0,42;0,08;0,33
KOP;8544759;Liebherr kuggfräs AV50;A;;;Siemens 840D SL;3;;;;;;;0;;;;78;Liebherr;7781;AV50;E-MOB;AV50;;40811205;Slår ifrån pga kylmedel;MEK-A;2023-02-10  15,20,00;2023-02-10  15,20,00;2023-02-10  15,30,46;202302;A271727;2023-02-10  15,45,13;2023-02-10  17,00,00;2023-02-10  17,20,00;KK63183;;"Får inte tillräckligt med flöde. Ringt till T för assistans. /Jonathan och Daniel

Snabbkoppling mellan slang och spolrör sitter ej ihop.";WORKDONE;MEK;;a1;;241;Human Error Operator (Overload);Human Error Operator;Human error operator;YES;40811275;8544759-C0313;Rak koppling med BSPP-gänga och ED-tätning. Fräshuvud, Modell, GE-R-ED, Tillv, PARKER HANNIFIN , Tillv.nr, GE35LR11/2EDOMDCF;304;Parker;8544759-U10;Fräshuvud enhet, V1-axel, B1-axel;MEK-A;KK63183;MEK;Koppla ihop slang;2023-02-10  17,18,12;2023-02-10  17,00,00;2023-02-10  17,20,00;;"Vid kontroll an flödesvakten märke vi att det var tryck i röret.
Öppnade op dörr till barbestutrymmet och såg att slang och spolrör inte var ihopkopplade, det sitter snabbkoppling mellan dom.
Kopplade ihop och provkörde.
Eckan/PeterO";WORKDONE;202302;;;;STD-KAIZEN;40811279;8544759-C0313;Rak koppling med BSPP-gänga och ED-tätning. Fräshuvud, Modell, GE-R-ED, Tillv, PARKER HANNIFIN , Tillv.nr, GE35LR11/2EDOMDCF;herca;UH-TEK-A;A228507;UH-TEK-A;2023-02-10  17,24,52;2023-02-24  09,54,40;2023-02-24  09,54,40;202302;;"Slang och spolrör inte var ihopkopplade, det sitter snabbkoppling mellan dom.
Vilket gjorde att det inte kunde komma någon olja fram i slangen och därmed inget flöde på flödesvakten.
Herca, H2023-02-24T09_47_04";WORKDONE;PD;H2023-02-24T09_47_04;;2814;;0;;0;;;;;;;;1,82;0,24;1,58;1,25;0;0,33;2;0,18;0;0,18;0
KOP;8545375;Emag VTC250, LM15;AA;;;Siemens 840D SL;2;2;;;1;1;;4;;;;33;Emag;7731;LM15;MA-MJUK;LM15;;40811397;larm spåntransportör;EL-A;2023-02-10  20,50,39;2023-02-10  20,51,39;2023-02-10  20,55,39;202302;A049791;2023-02-10  21,13,40;2023-02-10  21,45,00;2023-02-10  22,05,00;KK72135;felsökning;;WORKDONE;EL;;a1;;70;Root Cause Not Found;Root cause not found;Interruption in production due to equipment failure or breakdown;;40811542;8545375-C1461;Givare till varvtalsavkänning;;;8545375-U23;Spåntransportör, tank;EL-A;KK72135;EL;justera givare;2023-02-11  05,14,36;2023-02-10  21,45,00;2023-02-10  22,00,00;;givaren stod 2 cm fel och var sne. vi justearde tillbaka givaren och sen gick den som det skulle i minnst 9 timmar sen tog skiftet slut/Viktor;WORKDONE;202302;;;;STD-KAIZEN;40811544;8545375-C1461;Givare till varvtalsavkänning;Givare flyttat sig fysiskt;UH-TEK-A;A275085;UH-TEK-A;2023-02-11  05,21,43;2023-03-30  13,35,17;2023-03-30  13,35,17;202303;;;WORKDONE;;;;1876;;0;;0;;;;;;;;1,07;0,3;0,77;0,52;0;0,25;1,24;0,16;0,02;0,07;0,08
KOP;8527199;EMAG AXELSVARV VTC 250 DUO LM08;AA;;;Siemens 840D PL;1;2;;1;1;1;;5;;;;33;Emag;7731;LM08;MA-MJUK;LM08;;40811568;Fixa larm x1 axel;EL;2023-02-11  07,50,40;2023-02-11  07,51,40;2023-02-11  07,52,40;202302;A049791;2023-02-11  09,00,17;2023-02-11  09,10,30;2023-02-11  09,42,00;KK66111;felsökt;;WORKDONE;EL;;a1;;110;Failure to Maintain Basic Condition (Wear out);Autonomous Maintenance;Lack of basic conditions;YES;40811669;8527199-U02;X1-AXEL;;;8527199-U02;X1-AXEL;EL;KK66111;EL;flytta x axeln och starta om;2023-02-11  15,38,15;2023-02-11  09,10,30;2023-02-11  09,40,38;flyttat x-axeln och startat om maskinen;;WORKDONE;202302;;;;STD-KAIZEN;40811671;8527199-U02;X1-AXEL;rotorsaksanalys, kontrollera rengör  / byt skala;UH-TEK-A;A079291;UH-ING-A;2023-02-11  15,42,10;2023-02-21  10,18,12;2023-02-21  10,18,12;202302;;"Skapar en rond för kontroll av skalan då det är elektrikerns bästa gissning i detta fall.
Ändrade även rotorsak till 110 AM ( Men utförs av UH).";WORKDONE;;B2;;2814;;0;;0;;;;;;;;1,8;1,13;0,67;0,17;0;0,5;1,86;0,05;0,02;0,02;0,02
KOP;8545864;Klingelnberg LM74;A;;;Fanuc Series 310i-SA5;0;;1;;;;;1;;;;72;Klingelnberg;7731;LM74;MA-MJUK;LM74;;40811818;Maskin tror att det är en Verktyg i spindel;EL-A;2023-02-12  15,40,00;2023-02-12  15,50,00;2023-02-12  15,55,13;202302;A272734;2023-02-12  16,00,00;2023-02-13  06,20,00;2023-02-13  07,00,00;A328741;;"Var ner och kollade men inte kunnat hitta nått, enligt OP så stannade den när maskinen skulle lämna verktyget på verktygsbytarposition, OP startar då om maksinen och efter de vet vi inte riktigt vad som hänt.
OP säger att han har plockat ur verktyget manuellt men han kan varken spänna eller släppa på spänntången manuellt utan maskine gör de själv.
Kör man verktygsbytarcykeln så går den till position men larmar för att den inte kan lämna verktyg men späntången är öppen och inget verktyg sitter i, plaserar man ett verktyg på positionen för verktygsbyte så larmar den att den redan har ett verktyg i spindeln.
Kontrollerat givaringången för verktyg i spindel men den är ok.
Oklart vad som hänt eller vad som är fel, lämnar till natt// Pickl Jr, Fagernäs 2023-02-12

Var ner en snabb sväng men OP hade inte tid att krångla med den hr maskinen då han var själv den här natten.";WORKDONE;EL-A;;a1;;241;Human Error Operator (Overload);Human Error Operator;Human error operator;YES;40812012;8545864-C0280;Multitouch-Mounting-Control-Panel, Modell, CP2918V2, Tillv, Beckhoff, Tillv.nr, CP2918-0010;;;8545864-U15;Elskåp + Operatörspanel;EL-A;A328741;EL-A;Fräs;2023-02-13  07,03,13;2023-02-13  06,20,00;2023-02-13  07,00,00;;Ändrade status för fräsen i nc/plc. /Jonathan och Daniel;WORKDONE;202302;;;;STD-KAIZEN;40812015;8545864-C0280;Multitouch-Mounting-Control-Panel, Modell, CP2918V2, Tillv, Beckhoff, Tillv.nr, CP2918-0010;Herca operatör;AM;A315794;AM;2023-02-13  07,08,06;2023-02-13  11,57,04;2023-03-27  10,32,17;202303;;;WORKDONE;PD;H2023-03-08T12_42_36;;4221;;0;;0;;;;;;;;15,08;0,08;15;14,33;0;0,67;15,33;0,25;0,17;0,09;0
KOP;8545824;Studer axelslip, AV84;A;;;Fanuc Series 310i-SA5;0;;;;;;;0;;;;137;Studer;7772;AV84;MA/PT-HÅRT;AV84;;40811914;läckage luftslag;MEK-A;2023-02-12  23,20,00;2023-02-12  23,21,00;2023-02-12  23,43,15;202302;A401629;2023-02-12  23,54,50;2023-02-13  00,10,00;2023-02-13  01,05,00;A381113;felsökning;;WORKDONE;MEK;;a1;;130;Failure to Restore or Eliminate Deterioration (Wear out);Professional Maintenance;Failure to restore or eliminate wear;YES;40811925;8545824-C0451;Luftslang, 4308-01A, Modell, PUN 6x1, Tillv, Festo, Tillv.nr, 5457346A;256;Festo;8545824-U08;Pneumatik;MEK-A;A381113;MEK;Luftläkage;2023-02-13  01,07,35;2023-02-13  00,15,00;2023-02-13  01,00,00;Luftläkage;Bytte slang till cylindern för skyddet till slipskivan;WORKDONE;202302;;;;STD-KAIZEN;40811929;8545824;Studer axelslip, AV84;bytes på tid;UH-TEK-A;KK01587;UH-TEK-A;2023-02-13  01,12,59;2023-02-14  12,59,05;2023-02-14  13,00,18;202302;;Rond finns på slagarna;WORKDONE;;B1;;938;;0;;0;;;;;;;;1,28;0,19;1,09;0,25;0,08;0,75;1,75;0,47;0,02;0,37;0,08
KOP;88988;WEISSER KUGGHJULSSVARV LM28;AA;;;Siemens 840D PL;3;1;1;2;1;1;2;8;;;;181;J.G.Weisser;7731;LM28;MA-MJUK;LM28;;40812053;Givare till pickupstation tempo 2 krånglar;EL-A;2023-02-13  08,00,00;2023-02-13  08,03,00;2023-02-13  08,04,47;202302;A275279;2023-02-13  09,01,53;2023-02-13  11,00,00;2023-02-13  13,15,00;A328741;;"Funkade när jag kom ut. Op sa att det självläkte. /Jonathan

Gick nästan hela skiftet, blev problem igen innan lunch. Vi bytte givarkabel och fotocell samt så fick vi ställa in fotocell och fäste på nytt. /Jonathan och Daniel 2023-02-13";WORKDONE;EL-A;;a1;;141;Human Error Operator (Wear out);Human Error Operator;Human error operator;YES;40812300;88989-C0143;Fotocell S44 Detalj på på pallett Tempo 2;;;88989-U04;Stopp & vänd/lyftstation;EL-A;A328741;EL-A;Givare och kabel;2023-02-13  13,10,04;2023-02-13  11,15,00;2023-02-13  13,15,00;;Bytte givarkabel samt givare men det var givaren som var problemet. /Jonathan och Daniel;WORKDONE;202302;;;;STD-KAIZEN;40812307;88989-C0143;Fotocell S44 Detalj på på pallett Tempo 2;Herca;AM;A315794;AM;2023-02-13  13,15,55;2023-02-13  16,06,34;2023-03-28  12,49,57;202303;;;WORKDONE;PD;H2023-03-28T08_41_13;;4058,21;;0;;0;;Yes;;;;;;5,17;0,95;4,22;1,97;0,25;2;5,25;0,08;0,05;0,03;0
KOP;81554;GLEASON PARNING;B;;;;0;;;;;;;0;;;;52;Gleason;7772;LM65;MA/PT-HÅRT;LM65;;40812086;trasigt läshuvud c-axeln;EL-A;2023-02-13  08,40,00;2023-02-13  08,45,00;2023-02-13  08,45,54;202302;A330938;2023-02-13  09,02,04;2023-02-13  09,15,00;2023-02-13  09,40,00;A403944;Felsökning;;WORKDONE;EL;;a1;;130;Failure to Restore or Eliminate Deterioration (Wear out);Professional Maintenance;Failure to restore or eliminate wear;YES;40812149;81554-C0001;Läshuvud;;;;;EL-A;A403944;EL;Bytt läshuvud;2023-02-13  10,05,53;2023-02-13  09,25,00;2023-02-13  09,40,00;Bytt läshuvud;Läshuvudet hoppade 7 tiondelar utan att man snurrade på axeln. Bytt läshuvud // Daniel & Jonathan 13/2-23;WORKDONE;202302;;;;STD-KAIZEN;40812156;81554-C0001;Läshuvud;Kontrollera Kast på läsringen;UH-TEK-A;KK01587;UH-TEK-A;2023-02-13  10,10,55;2023-02-14  13,05,26;2023-02-14  13,10,21;202302;;Åtgärd är färdig ställt, fäste som skydda mätringen;WORKDONE;;B1;;5552;;0;;0;;Yes;;;;;;0,9;0,27;0,63;0,22;0,17;0,25;1;0,1;0,08;0,02;0
